index,zone,type,type,name,usage(KB),total(KB)
2107,common_mp,  menufile,menufile,ui_mp/scriptmenus/scoreboard.menu,0.0,21.6
2108,common_mp,    menu,menu,background_main,2.1,2.1
2109,common_mp,  menufile,menufile,ui_mp/scriptmenus/background_main.menu,0.0,2.1
2110,common_mp,  techset,techset,sm2/unlit_alphatest,1.2,1.2
2111,common_mp,  techset,techset,unlit_alphatest,1.2,1.2
2112,common_mp,  sound,sound,cobra_helicopter_crash,283.2,283.2
2113,common_mp,  sound,sound,cobra_helicopter_crash_close,1170.3,1170.3
2114,common_mp,  sound,sound,cobra_helicopter_crash_detail,147.8,147.8
2115,common_mp,  sound,sound,cobra_helicopter_damaged,21.7,21.7
2116,common_mp,  sound,sound,cobra_helicopter_dying_loop,317.2,317.2
2117,common_mp,  sound,sound,cobra_helicopter_hit,257.0,257.0
2118,common_mp,  sound,sound,cobra_helicopter_hit_2,143.0,143.0
2119,common_mp,  sound,sound,cobra_helicopter_secondary_exp_boom,650.9,650.9
2120,common_mp,  sound,sound,emt_tree_leaf_rustle,3472.3,3472.3
2121,common_mp,  sound,sound,emt_tree_palm_rustle,3564.1,3564.1
2122,common_mp,  sound,sound,exp_suitcase_bomb_main,513.5,513.5
2123,common_mp,  sound,sound,exp_suitcase_bomb_secondary,892.2,892.2
2124,common_mp,  sound,sound,fire_wood_small,1085.5,1085.5
2125,common_mp,  sound,sound,MP_bomb_defuse,138.7,138.7
2126,common_mp,  sound,sound,MP_bomb_plant,147.4,147.4
2127,common_mp,  sound,sound,MP_hit_alert,3.1,3.1
2128,common_mp,  sound,sound,re_pickup_paper,67.6,67.6
2129,common_mp,  sound,sound,ui_mp_suitcasebomb_timer,25.5,25.5
2130,common_mp,  sound,sound,ui_mp_timer_countdown,13.1,13.1
2131,common_mp,  sound,sound,weap_cobra_missle_fire,362.5,362.5
2132,common_mp,  sound,sound,weap_hind_missle_fire,344.7,344.7
2133,common_mp,  sound,sound,weap_m197_cannon_fire,226.7,226.7
2134,common_mp,  sound,sound,weap_suitcase_button_press_plr,167.5,167.5
2135,common_mp,  sound,sound,weap_suitcase_defuse_plr,146.6,146.6
2136,common_mp,  sound,sound,weap_suitcase_drop_plr,150.4,150.4
2137,common_mp,  sound,sound,weap_suitcase_interrupt_plr,66.5,66.5
2138,common_mp,  sound,sound,weap_suitcase_raise_plr,215.5,215.5
2139,common_mp,  sound,sound,airplane_overhead_compartment_open,105.2,105.2
2140,common_mp,  sound,sound,breathing_heartbeat_slowmo,29.5,29.5
2141,common_mp,  sound,sound,countdown_beep,16.3,16.3
2142,common_mp,  sound,sound,enter_prestige,487.2,487.2
2143,common_mp,  sound,sound,vo_missionline_kill,21.7,21.7
2144,common_mp,  rawfile,rawfile,mp/cod2maps.arena,1.7,1.7
2145,common_mp,  rawfile,rawfile,shock/teargas.shock,1.9,1.9
2146,common_mp,  rawfile,rawfile,shock/concussion_grenade_mp.shock,2.0,2.0
2147,common_mp,  rawfile,rawfile,shock/frag_grenade_mp.shock,1.9,1.9
2148,common_mp,assetlist,assetlist,,42.2,44077.0
2149,common_mp,xanim,xanim,(misc),26.2,26.2
2150,common_mp,xmodel,xmodel,(misc),141.7,141.7
2151,common_mp,material,material,(misc),86.1,86.1
2152,common_mp,techset,techset,(misc),8.7,8.7
2153,common_mp,image,image,(misc),14.6,14.6
2154,common_mp,sound,sound,(misc),140.6,140.6
2155,common_mp,menu,menu,(misc),7.3,7.3
2156,common_mp,localize,localize,(misc),48.2,48.2
2157,common_mp,weapon,weapon,(misc),17.0,17.0
2158,common_mp,fx,fx,(misc),63.2,63.2
2159,common_mp,rawfile,rawfile,(misc),72.2,72.2
